GEO_ID,GEO_ID10,LABEL,HC01_VC03,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104
1400000US42101000804,42101000804,"Census Tract 8.04, Philadelphia County, Pennsylvania",3560,411,3560,1744,336,49,7,1816,313,51,7,136,78,3.8,2.1,20,27,0.6,0.7,0,10,0,0.7,14,22,0.4,0.6,121,83,3.4,2.3,1608,346,45.2,8,478,265,13.4,7.2,352,165,9.9,4.6,85,69,2.4,1.9,301,123,8.5,3.6,210,113,5.9,3,187,94,5.3,2.6,48,46,1.3,1.3,34.4,2.4,(X),(X),3390,381,95.2,2.3,3380,381,94.9,2.4,606,165,17,4.3,445,104,12.5,2.7,3390,381,3390,(X),1682,327,49.6,7.3,1708,300,50.4,7.3,445,104,445,(X),115,66,25.8,13.3,330,94,74.2,13.3,3560,411,3560,(X),3509,412,98.6,2,51,70,1.4,2,3509,412,98.6,2,3004,416,84.4,6.8,80,89,2.2,2.5,29,43,0.8,1.2,0,10,0,0.7,29,43,0.8,1.2,0,10,0,0.7,0,10,0,0.7,383,243,10.8,6.6,65,87,1.8,2.4,53,44,1.5,1.2,61,76,1.7,2.1,0,10,0,0.7,60,77,1.7,2.1,144,209,4,5.8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,13,23,0.4,0.6,51,70,1.4,2,10,18,0.3,0.5,0,10,0,0.7,41,65,1.2,1.8,0,10,0,0.7,3560,411,3560,(X),3055,423,85.8,6.9,90,90,2.5,2.6,29,43,0.8,1.2,424,247,11.9,6.7,0,10,0,0.7,13,23,0.4,0.6,3560,411,3560,(X),400,236,11.2,6.4,36,62,1,1.8,129,151,3.6,4.2,0,10,0,0.7,235,159,6.6,4.3,3160,421,88.8,6.4,2617,413,73.5,8.5,80,89,2.2,2.5,29,43,0.8,1.2,383,243,10.8,6.6,0,10,0,0.7,0,10,0,0.7,51,70,1.4,2,0,10,0,0.7,51,70,1.4,2,2997,162
1400000US42101000901,42101000901,"Census Tract 9.01, Philadelphia County, Pennsylvania",1976,238,1976,862,163,43.6,6.1,1114,175,56.4,6.1,39,40,2,2,0,10,0,1.3,0,10,0,1.3,93,20,4.7,1,354,126,17.9,6.3,927,190,46.9,8,146,60,7.4,2.9,146,79,7.4,3.7,111,55,5.6,2.9,84,79,4.3,3.8,53,43,2.7,2.1,23,25,1.2,1.3,0,10,0,1.3,29.1,1.3,(X),(X),1857,227,94,1.9,1786,222,90.4,3.6,76,50,3.8,2.5,76,50,3.8,2.5,1857,227,1857,(X),824,163,44.4,6.6,1033,171,55.6,6.6,76,50,76,(X),67,40,88.2,16.4,9,16,11.8,16.4,1976,238,1976,(X),1976,238,100,1.3,0,10,0,1.3,1976,238,100,1.3,1415,208,71.6,9,147,123,7.4,5.8,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,388,168,19.6,8.2,10,15,0.5,0.8,91,48,4.6,2.5,17,29,0.9,1.5,8,14,0.4,0.7,116,82,5.9,4.3,0,10,0,1.3,146,125,7.4,6.1,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,26,42,1.3,2.1,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,1976,238,1976,(X),1415,208,71.6,9,147,123,7.4,5.8,0,10,0,1.3,388,168,19.6,8.2,0,10,0,1.3,26,42,1.3,2.1,1976,238,1976,(X),65,60,3.3,3,11,18,0.6,0.9,48,54,2.4,2.7,0,10,0,1.3,6,17,0.3,0.9,1911,237,96.7,3,1376,202,69.6,8.5,147,123,7.4,5.8,0,10,0,1.3,388,168,19.6,8.2,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,1614,117
1400000US42101000902,42101000902,"Census Tract 9.02, Philadelphia County, Pennsylvania",2457,333,2457,1137,278,46.3,8.9,1320,270,53.7,8.9,98,65,4,2.4,0,10,0,1,0,10,0,1,97,87,3.9,3.6,444,171,18.1,6,650,197,26.5,6.9,224,129,9.1,5,114,69,4.6,3,43,44,1.8,1.9,173,77,7,3,279,109,11.4,4.4,240,76,9.8,2.9,95,64,3.9,2.6,33.6,4.8,(X),(X),2359,305,96,2.4,2203,310,89.7,4.6,704,179,28.7,6.7,614,147,25,5.5,2359,305,2359,(X),1107,274,46.9,9.2,1252,257,53.1,9.2,614,147,614,(X),335,139,54.6,13.6,279,79,45.4,13.6,2457,333,2457,(X),2421,324,98.5,0.9,36,24,1.5,0.9,2421,324,98.5,0.9,1773,317,72.2,6.1,161,93,6.6,4.1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,474,111,19.3,4,46,38,1.9,1.5,299,94,12.2,3.6,0,10,0,1,30,41,1.2,1.7,21,24,0.9,1,66,47,2.7,1.8,12,19,0.5,0.8,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,13,21,0.5,0.8,36,24,1.5,0.9,9,15,0.4,0.6,0,10,0,1,19,26,0.8,1,0,10,0,1,2457,333,2457,(X),1809,325,73.6,6.1,178,94,7.2,4.2,8,17,0.3,0.7,493,114,20.1,4,0,10,0,1,13,21,0.5,0.8,2457,333,2457,(X),43,44,1.8,1.9,0,10,0,1,8,13,0.3,0.6,24,26,1,1.1,11,19,0.4,0.8,2414,344,98.2,1.9,1730,326,70.4,6.3,161,93,6.6,4.1,0,10,0,1,474,111,19.3,4,0,10,0,1,13,21,0.5,0.8,36,24,1.5,0.9,0,10,0,1,36,24,1.5,0.9,1566,100
1400000US42101001001,42101001001,"Census Tract 10.01, Philadelphia County, Pennsylvania",2594,329,2594,1194,188,46,5.5,1400,248,54,5.5,145,66,5.6,2.4,121,106,4.7,3.7,25,32,1,1.2,18,25,0.7,1,65,69,2.5,2.6,571,220,22,7.8,240,93,9.3,3,269,121,10.4,4.7,90,58,3.5,2.3,408,118,15.7,4.3,343,72,13.2,3.2,262,98,10.1,3.8,37,29,1.4,1.1,50.2,8.2,(X),(X),2285,255,88.1,4.2,2285,255,88.1,4.2,952,158,36.7,6.2,642,105,24.7,4.6,2285,255,2285,(X),1003,147,43.9,5.3,1282,205,56.1,5.3,642,105,642,(X),282,59,43.9,5.5,360,68,56.1,5.5,2594,329,2594,(X),2487,305,95.9,4.9,107,131,4.1,4.9,2487,305,95.9,4.9,2296,296,88.5,5.8,69,56,2.7,2.2,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,122,87,4.7,3.3,13,21,0.5,0.8,46,65,1.8,2.5,32,50,1.2,1.8,31,34,1.2,1.3,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,107,131,4.1,4.9,88,129,3.4,4.9,0,10,0,1,19,23,0.7,0.9,0,10,0,1,2594,329,2594,(X),2403,324,92.6,3.9,157,141,6.1,5.2,0,10,0,1,141,88,5.4,3.4,0,10,0,1,0,10,0,1,2594,329,2594,(X),63,71,2.4,2.7,39,64,1.5,2.4,0,10,0,1,16,25,0.6,1,8,15,0.3,0.6,2531,318,97.6,2.7,2233,284,86.1,6.2,69,56,2.7,2.2,0,10,0,1,122,87,4.7,3.3,0,10,0,1,0,10,0,1,107,131,4.1,4.9,0,10,0,1,107,131,4.1,4.9,1751,48
1400000US42101001002,42101001002,"Census Tract 10.02, Philadelphia County, Pennsylvania",3450,304,3450,1498,172,43.4,4.5,1952,261,56.6,4.5,189,99,5.5,2.7,149,86,4.3,2.4,55,37,1.6,1.1,34,29,1,0.8,123,88,3.6,2.5,858,228,24.9,6.2,388,134,11.2,3.7,310,119,9,3.4,424,120,12.3,3.5,265,98,7.7,2.9,391,94,11.3,2.8,192,70,5.6,2,72,63,2.1,1.8,41,10.2,(X),(X),3048,264,88.3,3.4,3023,256,87.6,3.4,862,144,25,4,655,106,19,2.9,3048,264,3048,(X),1315,145,43.1,4.2,1733,224,56.9,4.2,655,106,655,(X),294,65,44.9,9.7,361,100,55.1,9.7,3450,304,3450,(X),3404,298,98.7,1.5,46,53,1.3,1.5,3404,298,98.7,1.5,3139,315,91,5,30,43,0.9,1.2,3,6,0.1,0.2,3,6,0.1,0.2,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,232,157,6.7,4.5,103,131,3,3.8,59,51,1.7,1.5,0,10,0,0.7,51,79,1.5,2.3,0,10,0,0.7,0,10,0,0.7,19,31,0.6,0.9,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,46,53,1.3,1.5,0,10,0,0.7,18,28,0.5,0.8,0,10,0,0.7,0,10,0,0.7,3450,304,3450,(X),3157,317,91.5,4.9,58,64,1.7,1.8,21,28,0.6,0.8,246,160,7.1,4.6,14,22,0.4,0.6,0,10,0,0.7,3450,304,3450,(X),235,139,6.8,3.8,87,63,2.5,1.7,9,15,0.3,0.4,43,60,1.2,1.7,96,97,2.8,2.7,3215,267,93.2,3.8,2918,276,84.6,5.7,30,43,0.9,1.2,3,6,0.1,0.2,232,157,6.7,4.5,0,10,0,0.7,0,10,0,0.7,32,36,0.9,1,0,10,0,0.7,32,36,0.9,1,2003,82
1400000US42101001101,42101001101,"Census Tract 11.01, Philadelphia County, Pennsylvania",3336,438,3336,1618,266,48.5,7.1,1718,373,51.5,7.1,103,50,3.1,1.5,24,31,0.7,0.9,0,10,0,0.7,224,107,6.7,2.9,439,236,13.2,6.5,1329,366,39.8,8.4,249,102,7.5,3,300,110,9,3.5,162,112,4.9,3.4,133,77,4,2.4,194,83,5.8,2.6,153,77,4.6,2.4,26,30,0.8,0.9,29.7,2.6,(X),(X),3179,429,95.3,2.2,2831,380,84.9,6.5,491,91,14.7,3.4,373,76,11.2,2.7,3179,429,3179,(X),1569,269,49.4,7.4,1610,361,50.6,7.4,373,76,373,(X),123,55,33,13.2,250,70,67,13.2,3336,438,3336,(X),3282,436,98.4,1.4,54,47,1.6,1.4,3282,436,98.4,1.4,2893,401,86.7,4.2,204,103,6.1,3.1,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,180,106,5.4,2.9,39,41,1.2,1.3,18,26,0.5,0.8,18,23,0.5,0.7,14,23,0.4,0.7,85,82,2.5,2.3,0,10,0,0.7,6,12,0.2,0.4,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,5,10,0.1,0.3,54,47,1.6,1.4,22,38,0.7,1.2,0,10,0,0.7,32,38,1,1.1,0,10,0,0.7,3336,438,3336,(X),2947,403,88.3,4,226,111,6.8,3.4,0,10,0,0.7,212,121,6.4,3.3,0,10,0,0.7,5,10,0.1,0.3,3336,438,3336,(X),135,86,4,2.7,13,21,0.4,0.6,63,60,1.9,1.8,5,10,0.1,0.3,54,55,1.6,1.7,3201,459,96,2.7,2763,418,82.8,4.6,204,103,6.1,3.1,0,10,0,0.7,180,106,5.4,2.9,0,10,0,0.7,0,10,0,0.7,54,47,1.6,1.4,0,10,0,0.7,54,47,1.6,1.4,2092,89
1400000US42101001102,42101001102,"Census Tract 11.02, Philadelphia County, Pennsylvania",2540,263,2540,1277,200,50.3,7,1263,243,49.7,7,135,87,5.3,3.4,46,22,1.8,0.9,64,76,2.5,2.9,19,21,0.7,0.8,326,114,12.8,4.4,954,237,37.6,7.3,349,104,13.7,4.2,198,92,7.8,3.5,115,97,4.5,3.8,143,111,5.6,4.4,156,87,6.1,3.5,21,24,0.8,1,14,23,0.6,0.9,30.8,1.4,(X),(X),2295,253,90.4,4,2274,246,89.5,3.9,281,139,11.1,5.6,191,95,7.5,3.8,2295,253,2295,(X),1188,200,51.8,7.3,1107,219,48.2,7.3,191,95,191,(X),116,61,60.7,21,75,61,39.3,21,2540,263,2540,(X),2529,265,99.6,0.7,11,17,0.4,0.7,2529,265,99.6,0.7,2364,259,93.1,4.2,31,33,1.2,1.3,42,71,1.7,2.7,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,81,69,3.2,2.7,32,50,1.3,2,18,26,0.7,1,0,10,0,1,12,19,0.5,0.8,11,18,0.4,0.7,0,10,0,1,8,13,0.3,0.5,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,11,19,0.4,0.7,11,17,0.4,0.7,0,10,0,1,0,10,0,1,11,17,0.4,0.7,0,10,0,1,2540,263,2540,(X),2375,257,93.5,4.2,31,33,1.2,1.3,42,71,1.7,2.7,92,70,3.6,2.7,0,10,0,1,11,19,0.4,0.7,2540,263,2540,(X),65,75,2.6,2.9,12,19,0.5,0.8,0,10,0,1,11,18,0.4,0.7,42,71,1.7,2.7,2475,252,97.4,2.9,2341,254,92.2,4.2,31,33,1.2,1.3,0,10,0,1,81,69,3.2,2.7,0,10,0,1,11,19,0.4,0.7,11,17,0.4,0.7,0,10,0,1,11,17,0.4,0.7,1691,68
1400000US42101001201,42101001201,"Census Tract 12.01, Philadelphia County, Pennsylvania",3842,428,3842,1730,288,45,4.8,2112,272,55,4.8,110,86,2.9,2.1,146,76,3.8,2,108,72,2.8,1.8,102,70,2.7,1.7,257,160,6.7,4.2,1394,384,36.3,7.9,401,148,10.4,3.8,353,152,9.2,3.8,193,112,5,2.9,269,112,7,3.1,408,116,10.6,3.2,85,51,2.2,1.4,16,18,0.4,0.5,32.5,3.1,(X),(X),3394,365,88.3,3.9,3374,370,87.8,4,738,160,19.2,4.9,509,111,13.2,3.2,3394,365,3394,(X),1457,256,42.9,4.7,1937,219,57.1,4.7,509,111,509,(X),279,78,54.8,8.9,230,63,45.2,8.9,3842,428,3842,(X),3710,414,96.6,2.9,132,114,3.4,2.9,3710,414,96.6,2.9,3382,397,88,4.8,65,65,1.7,1.7,44,68,1.1,1.7,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,211,118,5.5,3,78,97,2,2.5,74,65,1.9,1.7,0,10,0,0.6,49,56,1.3,1.5,0,10,0,0.6,0,10,0,0.6,10,18,0.3,0.5,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,8,12,0.2,0.3,132,114,3.4,2.9,44,57,1.1,1.5,0,10,0,0.6,32,37,0.8,1,0,10,0,0.6,3842,428,3842,(X),3514,416,91.5,4.3,165,110,4.3,2.8,44,68,1.1,1.7,299,152,7.8,3.8,0,10,0,0.6,8,12,0.2,0.3,3842,428,3842,(X),196,164,5.1,4.1,0,10,0,0.6,96,114,2.5,3,0,10,0,0.6,100,105,2.6,2.6,3646,403,94.9,4.1,3230,396,84.1,6.1,65,65,1.7,1.7,0,10,0,0.6,211,118,5.5,3,0,10,0,0.6,8,12,0.2,0.3,132,114,3.4,2.9,0,10,0,0.6,132,114,3.4,2.9,2120,97
1400000US42101001202,42101001202,"Census Tract 12.02, Philadelphia County, Pennsylvania",4899,468,4899,2233,339,45.6,4.9,2666,330,54.4,4.9,101,89,2.1,1.8,53,43,1.1,0.9,88,81,1.8,1.6,206,135,4.2,2.6,738,277,15.1,5.3,1559,302,31.8,6.6,588,212,12,4.2,475,176,9.7,3.3,312,134,6.4,2.7,374,153,7.6,3.1,269,98,5.5,2,90,85,1.8,1.7,46,43,0.9,0.8,31.9,2.2,(X),(X),4620,395,94.3,2.7,4397,371,89.8,3.8,533,180,10.9,3.5,405,149,8.3,2.9,4620,395,4620,(X),2058,303,44.5,5.1,2562,311,55.5,5.1,405,149,405,(X),228,79,56.3,13.1,177,101,43.7,13.1,4899,468,4899,(X),4781,454,97.6,1.5,118,76,2.4,1.5,4781,454,97.6,1.5,4058,426,82.8,5.4,310,157,6.3,3.1,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,315,176,6.4,3.5,160,143,3.3,2.9,109,77,2.2,1.6,8,12,0.2,0.2,0,10,0,0.5,22,25,0.4,0.5,16,32,0.3,0.6,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,98,139,2,2.8,118,76,2.4,1.5,15,24,0.3,0.5,22,36,0.4,0.7,21,23,0.4,0.5,32,52,0.7,1.1,4899,468,4899,(X),4144,428,84.6,5.3,367,185,7.5,3.5,64,65,1.3,1.3,336,176,6.9,3.5,0,10,0,0.5,116,141,2.4,2.8,4899,468,4899,(X),271,181,5.5,3.5,19,25,0.4,0.5,130,151,2.7,3,3,7,0.1,0.1,119,92,2.4,1.8,4628,425,94.5,3.5,3919,413,80,6.1,294,152,6,3,0,10,0,0.5,315,176,6.4,3.5,0,10,0,0.5,0,10,0,0.5,100,71,2,1.4,0,10,0,0.5,100,71,2,1.4,3269,145
1400000US42101001300,42101001300,"Census Tract 13, Philadelphia County, Pennsylvania",5232,413,5232,2603,273,49.8,3.9,2629,304,50.2,3.9,253,102,4.8,1.9,238,166,4.5,3,158,83,3,1.6,109,85,2.1,1.7,242,160,4.6,2.9,1612,321,30.8,5.7,908,208,17.4,3.7,541,160,10.3,2.9,307,134,5.9,2.6,306,122,5.8,2.4,315,118,6,2.3,103,83,2,1.6,140,76,2.7,1.5,35.1,2.9,(X),(X),4540,333,86.8,3.2,4413,326,84.3,3.6,788,196,15.1,3.9,558,122,10.7,2.4,4540,333,4540,(X),2312,213,50.9,3.8,2228,263,49.1,3.8,558,122,558,(X),248,91,44.4,13.3,310,97,55.6,13.3,5232,413,5232,(X),5051,413,96.5,2,181,104,3.5,2,5051,413,96.5,2,3131,419,59.8,7.1,1481,352,28.3,5.8,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,397,153,7.6,3,83,71,1.6,1.4,184,126,3.5,2.4,17,26,0.3,0.5,0,15,0,0.5,92,65,1.8,1.3,0,15,0,0.5,21,33,0.4,0.6,19,29,0.4,0.6,19,29,0.4,0.6,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,23,36,0.4,0.7,181,104,3.5,2,21,33,0.4,0.6,0,15,0,0.5,143,100,2.7,1.9,0,15,0,0.5,5232,413,5232,(X),3295,401,63,6.6,1519,354,29,5.8,0,15,0,0.5,540,206,10.3,4,19,29,0.4,0.6,40,45,0.8,0.9,5232,413,5232,(X),107,80,2,1.5,22,37,0.4,0.7,41,56,0.8,1.1,27,30,0.5,0.6,17,29,0.3,0.6,5125,405,98,1.5,3047,424,58.2,7.4,1481,352,28.3,5.8,0,15,0,0.5,397,153,7.6,3,19,29,0.4,0.6,0,15,0,0.5,181,104,3.5,2,17,27,0.3,0.5,164,100,3.1,1.9,2847,112
1400000US42101001400,42101001400,"Census Tract 14, Philadelphia County, Pennsylvania",4169,498,4169,1921,284,46.1,6.2,2248,425,53.9,6.2,301,143,7.2,3.4,117,69,2.8,1.7,27,46,0.6,1.1,25,44,0.6,1,393,234,9.4,5.1,1800,410,43.2,7.3,659,203,15.8,5.3,191,101,4.6,2.4,212,99,5.1,2.5,89,60,2.1,1.4,146,96,3.5,2.3,109,70,2.6,1.7,100,75,2.4,1.8,31.5,0.8,(X),(X),3699,480,88.7,3,3699,480,88.7,3,396,123,9.5,2.8,355,110,8.5,2.5,3699,480,3699,(X),1756,273,47.5,6.4,1943,396,52.5,6.4,355,110,355,(X),89,58,25.1,14.1,266,94,74.9,14.1,4169,498,4169,(X),3709,589,89,8.2,460,341,11,8.2,3709,589,89,8.2,2672,380,64.1,5.3,731,304,17.5,6.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,265,167,6.4,3.9,35,36,0.8,0.9,112,123,2.7,2.9,8,14,0.2,0.3,18,33,0.4,0.8,17,27,0.4,0.6,0,10,0,0.6,75,127,1.8,3.1,11,19,0.3,0.5,0,10,0,0.6,0,10,0,0.6,11,19,0.3,0.5,0,10,0,0.6,30,36,0.7,0.9,460,341,11,8.2,181,123,4.3,3,42,47,1,1.1,28,33,0.7,0.8,0,10,0,0.6,4169,498,4169,(X),3132,450,75.1,7.5,1121,268,26.9,5.4,42,47,1,1.1,502,249,12,5.8,11,19,0.3,0.5,126,104,3,2.5,4169,498,4169,(X),186,132,4.5,3.1,38,64,0.9,1.5,7,15,0.2,0.4,113,101,2.7,2.5,28,34,0.7,0.8,3983,498,95.5,3.1,2514,390,60.3,6.2,731,304,17.5,6.6,0,10,0,0.6,265,167,6.4,3.9,0,10,0,0.6,13,22,0.3,0.5,460,341,11,8.2,0,10,0,0.6,460,341,11,8.2,2369,91
1400000US42101001500,42101001500,"Census Tract 15, Philadelphia County, Pennsylvania",2810,329,2810,1499,248,53.3,4.1,1311,148,46.7,4.1,256,109,9.1,3.2,120,55,4.3,1.9,42,54,1.5,1.9,36,32,1.3,1.1,196,75,7,2.7,829,169,29.5,4.9,401,124,14.3,4,379,131,13.5,4.3,159,61,5.7,2.2,176,83,6.3,3.2,159,49,5.7,1.7,57,45,2,1.6,0,10,0,0.9,34.4,1.4,(X),(X),2365,235,84.2,3.5,2347,226,83.5,3.5,295,75,10.5,2.9,216,56,7.7,2,2365,235,2365,(X),1236,198,52.3,4.6,1129,116,47.7,4.6,216,56,216,(X),106,39,49.1,12.5,110,38,50.9,12.5,2810,329,2810,(X),2772,322,98.6,1.3,38,38,1.4,1.3,2772,322,98.6,1.3,2097,352,74.6,7.7,337,163,12,5.6,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,303,190,10.8,6.9,20,25,0.7,0.9,220,173,7.8,6.3,11,19,0.4,0.7,6,10,0.2,0.4,46,61,1.6,2.2,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,35,40,1.2,1.4,38,38,1.4,1.3,12,17,0.4,0.6,0,10,0,0.9,20,31,0.7,1.1,6,10,0.2,0.3,2810,329,2810,(X),2129,356,75.8,7.5,355,167,12.6,5.7,6,10,0.2,0.3,323,195,11.5,7.1,0,10,0,0.9,35,40,1.2,1.4,2810,329,2810,(X),267,212,9.5,7,9,15,0.3,0.5,106,103,3.8,3.7,0,10,0,0.9,152,180,5.4,6,2543,265,90.5,7,1869,273,66.5,8.3,333,164,11.9,5.6,0,10,0,0.9,303,190,10.8,6.9,0,10,0,0.9,0,10,0,0.9,38,38,1.4,1.3,0,10,0,0.9,38,38,1.4,1.3,1513,55
